Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Job_Experience,Annual_Income,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term,Interest_Rate,EMI,Existing_Loans,Debt_To_Income_Ratio,Number_of_Dependents,Savings_Balance,Current_Balance,Home_Ownership,Loan_Purpose,Previous_Defaults,Loan_Status,Default
12641,36,Male,Married,Bachelor,Salaried,5,45883.03,3823.59,760,18586.06,36,0.0624,567.45,0,0.1484,2,2441.77,3633.4,Mortgage,Education,0,Approved,No
12642,53,Male,Married,High School,Salaried,19,46403.86,3866.99,738,30473.97,48,0.1079,784.51,3,0.3027,2,24624.03,6896.81,Mortgage,Auto,0,Approved,No
12643,24,Female,Single,Bachelor,Self-Employed,0,82564.31,6880.36,641,288919.02,60,0.1635,7079.79,3,1.1554,1,16645.72,6915.59,Rent,Home,0,Approved,No
12644,24,Female,Married,High School,Unemployed,0,9183.76,765.31,516,5701.37,36,0.2159,216.53,0,0.2829,1,6517.29,1379.96,Mortgage,Business,1,Defaulted,Yes
12645,59,Male,Single,High School,Self-Employed,19,92127.37,7677.28,719,61663.45,36,0.0918,1966.05,4,0.4062,1,463.06,1945.0,Rent,Personal,0,Approved,No
12646,60,Female,Single,Bachelor,Salaried,37,108235.49,9019.62,731,345596.27,24,0.0845,15701.41,1,1.5,4,40536.36,20103.72,Mortgage,Home,0,Rejected,No
12647,37,Female,Married,Bachelor,Salaried,10,151291.37,12607.61,596,672780.88,48,0.1437,18509.84,1,1.4833,0,62158.39,23426.54,Own,Home,1,Defaulted,Yes
12648,57,Male,Single,Master,Self-Employed,31,271808.8,22650.73,760,58044.66,36,0.0754,1806.62,0,0.0798,0,46974.86,24780.05,Mortgage,Auto,0,Approved,No
12649,59,Male,Married,Bachelor,Salaried,28,117242.59,9770.22,641,52361.0,36,0.1464,1805.89,2,0.2197,2,5938.81,2712.3,Mortgage,Auto,0,Approved,No
12650,49,Female,Divorced,PhD,Salaried,28,310444.17,25870.35,728,1140132.27,36,0.0909,36303.68,1,1.4177,0,6233.59,5155.53,Mortgage,Home,0,Approved,No
12651,56,Female,Single,Bachelor,Self-Employed,21,84381.16,7031.76,662,196586.52,60,0.1471,4646.91,1,0.6928,1,0.0,1635.23,Mortgage,Home,0,Approved,No
12652,58,Male,Single,High School,Self-Employed,10,89557.19,7463.1,599,40430.25,36,0.1578,1417.02,0,0.1899,0,14993.85,7789.75,Rent,Personal,0,Approved,No
12653,59,Male,Single,Bachelor,Salaried,19,129481.99,10790.17,817,42988.4,36,0.067,1321.47,1,0.1467,1,32027.23,17145.66,Rent,Auto,0,Approved,No
12654,57,Female,Married,Bachelor,Salaried,13,103668.0,8639.0,629,54788.55,36,0.1548,1912.17,0,0.2213,3,18254.97,10375.47,Rent,Personal,1,Approved,No
12655,55,Female,Married,Bachelor,Salaried,26,77899.39,6491.62,648,25244.94,36,0.1466,870.93,2,0.23,2,17014.08,5456.48,Mortgage,Personal,0,Approved,No
12656,27,Female,Married,Bachelor,Self-Employed,1,89893.12,7491.09,641,89129.05,24,0.1299,4236.94,0,0.5656,0,37836.63,20444.71,Mortgage,Business,1,Approved,No
12657,47,Male,Married,Bachelor,Self-Employed,5,119610.11,9967.51,562,52461.58,36,0.2258,2019.31,1,0.2267,4,3314.51,2479.16,Rent,Auto,1,Pending,No
12658,48,Male,Married,Bachelor,Salaried,27,122974.35,10247.86,740,127396.21,12,0.0847,11109.7,1,1.109,0,29300.26,13845.53,Rent,Education,0,Approved,No
12659,42,Female,Single,High School,Salaried,3,28659.05,2388.25,661,68974.25,24,0.1205,3248.47,0,1.3602,1,2232.29,2777.68,Own,Home,0,Defaulted,Yes
12660,34,Male,Married,High School,Self-Employed,6,79069.63,6589.14,750,237162.42,48,0.0757,5742.08,3,1.0122,1,20650.64,8079.1,Mortgage,Home,0,Pending,No
12661,27,Female,Married,High School,Unemployed,0,8356.65,696.39,662,19564.31,36,0.1451,673.52,0,0.9672,4,4439.02,834.9,Mortgage,Home,1,Defaulted,Yes
12662,57,Female,Single,High School,Self-Employed,29,137903.98,11492.0,764,89473.74,48,0.0515,2066.6,2,0.2114,0,0.0,1762.11,Mortgage,Auto,0,Approved,No
12663,42,Male,Married,Master,Salaried,9,141211.06,11767.59,687,57036.16,36,0.1106,1868.91,2,0.1793,2,0.0,1576.06,Own,Auto,0,Approved,No
12664,25,Female,Married,High School,Student,0,9609.45,800.79,471,4017.77,36,0.2143,152.26,1,0.4631,0,6145.12,3549.52,Rent,Auto,1,Defaulted,Yes
12665,22,Male,Single,Bachelor,Salaried,0,53951.94,4496.0,761,25125.47,24,0.0747,1130.29,0,0.2514,0,19975.54,6063.58,Mortgage,Education,0,Approved,No
12666,47,Female,Married,Bachelor,Salaried,4,50358.92,4196.58,683,90998.48,36,0.0862,2877.66,0,0.6857,3,0.0,494.16,Rent,Business,0,Approved,No
12667,41,Male,Divorced,High School,Salaried,3,54400.96,4533.41,749,37625.58,48,0.0771,913.44,1,0.2302,1,23914.28,6826.87,Mortgage,Personal,0,Approved,No
12668,58,Male,Single,Master,Unemployed,0,10683.98,890.33,460,10021.06,12,0.1969,926.81,0,1.041,2,6140.63,2918.71,Rent,Business,1,Defaulted,Yes
12669,35,Female,Single,Bachelor,Salaried,14,65443.54,5453.63,543,29798.77,24,0.2127,1535.18,0,0.2815,0,2326.88,1892.11,Rent,Auto,1,Defaulted,Yes
12670,41,Female,Married,High School,Salaried,3,83389.32,6949.11,694,40950.24,12,0.0968,3594.08,2,0.5746,2,0.0,3297.32,Rent,Business,0,Approved,No
12671,30,Male,Married,Master,Salaried,6,179426.98,14952.25,681,749204.3,36,0.0995,24157.13,0,1.5,2,39338.17,15843.26,Mortgage,Home,0,Approved,No
12672,43,Female,Single,High School,Salaried,5,68444.29,5703.69,667,239289.02,36,0.1517,8314.97,1,1.5,1,31112.12,6035.29,Mortgage,Home,0,Defaulted,Yes
12673,59,Male,Divorced,High School,Salaried,35,169705.3,14142.11,625,95654.42,36,0.1328,3235.89,1,0.2467,1,14103.04,4488.9,Mortgage,Auto,0,Pending,No
12674,25,Male,Married,Master,Salaried,2,113781.02,9481.75,679,35400.58,36,0.0844,1116.53,3,0.2287,4,53601.39,10370.62,Mortgage,Education,0,Pending,No
12675,21,Male,Divorced,Bachelor,Student,0,9045.84,753.82,609,19356.79,60,0.1334,443.8,0,0.5887,2,8920.23,4021.72,Own,Home,0,Defaulted,Yes
12676,33,Male,Single,Bachelor,Salaried,1,83591.86,6965.99,617,35281.55,48,0.1568,994.12,0,0.1427,1,0.0,1746.66,Mortgage,Education,1,Approved,No
12677,41,Male,Married,High School,Salaried,14,107371.36,8947.61,693,74021.13,60,0.0975,1563.64,2,0.2306,2,28881.81,16438.29,Mortgage,Business,0,Approved,No
12678,46,Male,Married,Master,Salaried,19,256523.66,21376.97,609,112005.05,36,0.1428,3843.32,0,0.1798,2,21784.16,2468.41,Rent,Auto,0,Approved,No
12679,65,Male,Single,Bachelor,Self-Employed,33,232827.21,19402.27,701,131999.98,24,0.0942,6055.85,1,0.3239,0,0.0,1635.32,Mortgage,Auto,0,Approved,No
12680,41,Male,Divorced,High School,Salaried,12,50296.45,4191.37,684,15183.15,48,0.0946,381.16,1,0.1456,1,18413.01,5556.53,Rent,Auto,0,Approved,No
12681,38,Male,Single,Bachelor,Salaried,13,124458.07,10371.51,580,79011.55,12,0.1828,7254.31,0,0.6994,4,36568.79,11937.89,Own,Business,0,Approved,No
12682,57,Female,Divorced,Master,Unemployed,0,6447.55,537.3,639,3000.0,60,0.1285,68.03,0,0.1266,3,1026.63,1046.92,Mortgage,Personal,1,Defaulted,Yes
12683,65,Male,Married,High School,Self-Employed,40,127564.41,10630.37,610,164947.11,48,0.1257,4390.0,0,0.413,2,0.0,1231.96,Own,Business,0,Approved,No
12684,52,Female,Divorced,Master,Student,0,9282.38,773.53,628,6005.57,24,0.1683,296.44,1,0.6903,0,2085.45,2858.15,Mortgage,Education,0,Defaulted,Yes
12685,56,Female,Married,Bachelor,Salaried,8,56188.15,4682.35,601,136249.39,60,0.1649,3348.9,2,0.8189,4,13693.25,5521.51,Rent,Home,0,Approved,No
12686,37,Female,Married,Bachelor,Salaried,16,165545.91,13795.49,609,113802.95,12,0.1274,10150.69,0,0.7358,1,6826.14,4578.6,Mortgage,Personal,0,Approved,No
12687,55,Female,Single,Bachelor,Student,0,14783.67,1231.97,647,4899.48,24,0.1461,236.65,1,0.422,0,8262.3,3500.96,Mortgage,Personal,0,Approved,No
12688,69,Female,Married,PhD,Self-Employed,34,209371.1,17447.59,695,129266.8,48,0.0966,3257.47,0,0.1867,2,59209.67,13502.62,Rent,Auto,0,Approved,No
12689,31,Male,Married,High School,Self-Employed,5,67317.34,5609.78,514,283811.52,24,0.1745,14093.73,3,1.5,3,6244.22,3516.43,Rent,Home,1,Defaulted,Yes
12690,41,Female,Married,High School,Salaried,4,60121.04,5010.09,604,49996.9,24,0.1341,2386.58,2,0.5796,0,9103.29,3916.85,Rent,Education,0,Approved,No
12691,46,Female,Single,Master,Self-Employed,11,201095.3,16757.94,614,643735.63,60,0.1353,14822.21,2,0.9079,3,65658.47,33576.44,Rent,Home,1,Defaulted,Yes
12692,24,Female,Married,Bachelor,Self-Employed,0,90307.63,7525.64,562,18254.08,24,0.1783,909.82,1,0.1631,3,7285.78,2170.5,Mortgage,Auto,0,Approved,No
12693,54,Female,Married,Bachelor,Salaried,13,142461.45,11871.79,737,43643.32,60,0.0828,890.79,0,0.075,0,14632.82,6054.76,Own,Education,0,Approved,No
12694,68,Male,Single,Bachelor,Self-Employed,16,178584.22,14882.02,718,53162.0,36,0.1194,1764.22,2,0.154,3,42711.19,12211.65,Mortgage,Auto,0,Approved,No
12695,38,Female,Married,Bachelor,Self-Employed,4,101222.46,8435.2,563,82747.6,36,0.1906,3035.71,1,0.3898,3,0.0,992.39,Mortgage,Auto,0,Approved,No
12696,60,Female,Married,Master,Salaried,12,141126.52,11760.54,594,38664.98,12,0.1252,3444.75,1,0.3239,0,10325.81,2298.81,Rent,Education,0,Approved,No
12697,55,Male,Single,Master,Salaried,30,121419.34,10118.28,729,401030.42,36,0.081,12585.34,1,1.2677,0,0.0,2234.96,Own,Home,0,Pending,No
12698,61,Male,Married,Bachelor,Salaried,9,143449.15,11954.1,828,91678.05,48,0.065,2174.14,1,0.1961,0,57573.52,11702.85,Rent,Education,0,Approved,No
12699,49,Female,Divorced,Bachelor,Unemployed,0,7897.27,658.11,680,6024.39,24,0.1156,282.35,2,1.4,0,3310.79,948.01,Mortgage,Auto,0,Defaulted,Yes
12700,49,Female,Single,Bachelor,Self-Employed,15,141877.97,11823.16,654,343205.91,36,0.1274,11521.03,0,0.9744,2,21542.55,5072.25,Mortgage,Home,0,Approved,No
12701,58,Male,Married,Bachelor,Self-Employed,22,141746.88,11812.24,649,47268.67,48,0.1674,1357.59,1,0.146,0,0.0,2685.07,Rent,Personal,0,Approved,No
12702,62,Female,Married,Bachelor,Self-Employed,28,142086.09,11840.51,717,49993.35,60,0.1086,1083.49,1,0.1164,4,25777.23,14440.86,Rent,Personal,0,Pending,No
12703,41,Male,Married,Bachelor,Salaried,15,120466.5,10038.88,666,110322.7,60,0.1395,2564.16,0,0.2554,4,33777.4,12116.79,Mortgage,Personal,0,Approved,No
12704,62,Male,Married,High School,Unemployed,0,2485.04,207.09,579,10224.16,48,0.214,318.8,2,1.1359,0,5350.77,4325.33,Mortgage,Home,1,Defaulted,Yes
12705,33,Male,Married,Bachelor,Salaried,0,97343.43,8111.95,733,51077.62,36,0.1106,1673.67,2,0.2754,1,5203.83,1769.1,Own,Auto,0,Approved,No
12706,69,Male,Single,Bachelor,Self-Employed,6,61191.27,5099.27,596,16084.58,60,0.1395,373.84,1,0.1469,1,15864.1,4643.06,Mortgage,Education,0,Approved,No
12707,61,Male,Married,Master,Salaried,13,126564.67,10547.06,654,45992.38,36,0.169,1637.47,3,0.2083,1,59761.7,23874.06,Rent,Education,1,Approved,No
12708,37,Male,Married,Bachelor,Salaried,11,63395.42,5282.95,732,21141.81,36,0.1023,684.47,0,0.1296,0,22923.06,4145.38,Rent,Education,0,Approved,No
12709,29,Female,Single,High School,Salaried,8,87116.46,7259.71,644,67913.44,60,0.1542,1630.67,0,0.2246,0,20137.91,4456.13,Mortgage,Personal,1,Pending,No
12710,61,Female,Single,Bachelor,Salaried,6,62155.97,5179.66,651,34553.08,36,0.1352,1172.9,0,0.2264,0,6006.39,2970.98,Rent,Education,0,Approved,No
12711,21,Male,Married,Master,Self-Employed,0,89891.94,7491.0,508,72270.34,24,0.1894,3640.94,1,0.5213,0,41669.25,19131.99,Mortgage,Auto,2,Defaulted,Yes
12712,22,Male,Married,Bachelor,Salaried,1,71407.24,5950.6,643,37660.68,12,0.1284,3360.92,1,0.6133,3,2802.23,3458.07,Rent,Auto,0,Approved,No
12713,68,Male,Married,Bachelor,Salaried,15,97971.15,8164.26,750,54483.22,36,0.0535,1641.49,0,0.2011,0,1066.99,1984.89,Rent,Education,0,Approved,No
12714,49,Female,Divorced,Bachelor,Student,0,13601.25,1133.44,524,12731.74,48,0.2168,398.92,2,0.9278,0,3633.6,1919.75,Own,Auto,1,Defaulted,Yes
12715,53,Male,Married,High School,Salaried,9,86481.16,7206.76,709,184417.01,36,0.0944,5902.25,0,0.819,1,29352.03,6383.56,Mortgage,Home,0,Approved,No
12716,30,Male,Divorced,Master,Student,0,12436.78,1036.4,742,10306.77,48,0.0644,244.14,0,0.2356,0,847.22,1451.01,Mortgage,Personal,0,Approved,No
12717,60,Female,Divorced,High School,Unemployed,0,4251.17,354.26,660,7624.56,48,0.17,220.01,0,0.44,0,2683.17,2795.23,Rent,Business,0,Approved,No
12718,41,Female,Married,Bachelor,Salaried,4,59988.22,4999.02,657,68197.38,36,0.1631,2408.07,0,0.4817,1,18178.23,5275.97,Rent,Business,0,Rejected,No
12719,48,Male,Married,High School,Salaried,18,64207.09,5350.59,724,102207.81,48,0.0972,2578.53,1,0.5342,1,0.0,937.59,Mortgage,Home,0,Approved,No
12720,31,Male,Married,High School,Self-Employed,6,54942.06,4578.5,664,93388.17,48,0.1679,2684.58,0,0.5863,0,15027.13,5076.68,Mortgage,Home,0,Approved,No
12721,54,Male,Married,Bachelor,Self-Employed,21,135068.41,11255.7,593,38417.12,48,0.1435,1056.56,3,0.1455,1,0.0,465.18,Mortgage,Education,1,Defaulted,Yes
12722,28,Female,Married,Bachelor,Salaried,7,72016.66,6001.39,741,41147.91,60,0.0779,830.2,1,0.1751,1,11831.11,7773.95,Own,Auto,0,Approved,No
12723,42,Female,Single,Bachelor,Salaried,7,91945.16,7662.1,781,35434.54,48,0.06,832.18,1,0.1371,1,13965.45,7551.05,Rent,Education,0,Approved,No
12724,28,Male,Single,Bachelor,Self-Employed,1,53381.76,4448.48,638,226135.85,36,0.1604,7954.73,0,1.5,2,15836.22,4815.0,Rent,Home,0,Defaulted,Yes
12725,69,Female,Single,Bachelor,Salaried,21,106115.27,8842.94,719,50347.51,48,0.1167,1317.7,2,0.2056,0,7609.03,2484.22,Mortgage,Personal,0,Approved,No
12726,35,Male,Married,Bachelor,Salaried,6,70749.09,5895.76,723,172044.39,24,0.1088,8009.04,1,1.3911,1,0.0,1018.87,Rent,Home,0,Approved,No
12727,37,Male,Married,Bachelor,Unemployed,0,9271.19,772.6,631,6507.36,12,0.1439,585.47,2,1.2906,2,1798.45,2426.05,Mortgage,Auto,0,Defaulted,Yes
12728,43,Male,Married,Bachelor,Unemployed,0,6584.95,548.75,605,3086.95,24,0.1292,146.64,0,0.2672,3,6614.12,3951.1,Mortgage,Education,0,Pending,No
12729,44,Male,Married,Bachelor,Salaried,2,90332.57,7527.71,569,17569.79,48,0.1807,516.76,3,0.2117,3,21157.02,9261.2,Rent,Education,0,Approved,No
12730,65,Male,Married,Bachelor,Salaried,2,94713.83,7892.82,579,47189.26,60,0.1873,1217.12,2,0.2207,1,40567.0,21142.98,Rent,Auto,0,Approved,No
12731,39,Male,Single,Master,Salaried,14,88688.21,7390.68,690,293795.97,48,0.0837,7223.55,0,0.9774,1,19513.8,4948.65,Mortgage,Home,0,Approved,No
12732,25,Male,Single,High School,Salaried,1,67331.6,5610.97,656,50756.13,24,0.121,2391.64,0,0.4262,1,21305.39,11295.11,Rent,Personal,0,Approved,No
12733,52,Male,Married,Master,Salaried,6,97212.53,8101.04,690,87235.77,36,0.1048,2834.55,0,0.3499,3,1705.2,2825.2,Mortgage,Auto,0,Pending,No
12734,64,Female,Divorced,High School,Unemployed,0,7097.53,591.46,630,3857.8,24,0.1304,183.48,0,0.3102,2,7825.09,5408.06,Mortgage,Education,0,Approved,No
12735,21,Male,Married,Bachelor,Student,0,8383.87,698.66,565,3000.0,60,0.2066,80.59,2,0.9935,0,3683.36,3704.41,Mortgage,Education,1,Defaulted,Yes
12736,43,Male,Married,Bachelor,Salaried,18,164292.93,13691.08,643,42047.22,24,0.1503,2039.33,0,0.149,0,33879.44,8636.45,Mortgage,Personal,0,Approved,No
12737,57,Female,Single,Bachelor,Self-Employed,7,69912.61,5826.05,761,178745.4,48,0.0786,4351.96,0,0.747,0,30669.6,9950.41,Own,Home,0,Rejected,No
12738,28,Female,Married,High School,Salaried,4,84898.38,7074.87,634,239218.76,36,0.1281,8038.35,1,1.1643,0,17106.15,3373.06,Mortgage,Home,0,Approved,No
12739,33,Female,Married,Master,Salaried,6,111615.25,9301.27,574,285127.4,24,0.2142,14710.34,0,1.5,4,47732.27,21558.67,Rent,Home,1,Defaulted,Yes
12740,28,Male,Married,Master,Salaried,3,135703.09,11308.59,597,33645.98,36,0.1295,1132.86,1,0.1116,0,33718.9,6610.72,Rent,Personal,0,Approved,No
12741,43,Male,Married,Bachelor,Salaried,0,85608.58,7134.05,733,23462.2,36,0.0809,736.19,0,0.1032,0,35458.08,11663.41,Rent,Auto,1,Approved,No
12742,63,Female,Single,Bachelor,Salaried,5,111832.84,9319.4,802,121167.55,36,0.0543,3654.94,4,0.4837,3,33605.46,15746.84,Own,Business,0,Approved,No
12743,21,Female,Divorced,Master,Self-Employed,0,105106.94,8758.91,593,318862.91,12,0.1235,28382.82,0,1.5,0,26076.79,4811.6,Rent,Home,1,Defaulted,Yes
12744,65,Male,Single,Master,Salaried,14,137872.0,11489.33,710,19684.67,12,0.1007,1731.24,1,0.1616,0,0.0,1959.27,Rent,Education,0,Pending,No
12745,44,Female,Single,Bachelor,Salaried,4,59124.62,4927.05,761,101488.49,36,0.065,3110.52,1,0.6569,1,2730.87,1568.08,Rent,Home,0,Approved,No
12746,55,Male,Married,Bachelor,Salaried,13,116216.47,9684.71,674,55191.81,36,0.1181,1828.15,1,0.2149,1,0.0,1338.52,Own,Personal,0,Approved,No
12747,44,Female,Divorced,Bachelor,Self-Employed,8,55524.87,4627.07,590,22458.45,36,0.1651,795.24,1,0.2436,0,12975.84,2664.75,Rent,Education,0,Approved,No
12748,37,Female,Married,Bachelor,Salaried,5,50294.2,4191.18,748,11181.47,36,0.0705,345.51,3,0.1759,1,11642.56,3684.16,Rent,Auto,0,Approved,No
12749,25,Female,Married,Bachelor,Salaried,0,83504.39,6958.7,745,82191.12,12,0.0542,7052.0,4,1.1195,0,11419.34,3761.67,Rent,Auto,0,Approved,No
12750,40,Female,Single,Bachelor,Salaried,18,126483.14,10540.26,550,496185.63,60,0.18,12599.85,2,1.2208,1,8953.48,4602.89,Mortgage,Home,0,Defaulted,Yes
12751,41,Female,Single,High School,Salaried,14,78476.18,6539.68,661,35991.1,24,0.1437,1734.33,0,0.2652,1,32272.82,11010.66,Rent,Personal,1,Approved,No
12752,60,Male,Single,Bachelor,Salaried,33,142452.75,11871.06,686,398109.47,24,0.1132,18614.22,0,1.5,2,19999.0,6444.51,Own,Home,0,Defaulted,Yes
12753,51,Male,Married,Bachelor,Salaried,18,166482.98,13873.58,682,61205.19,24,0.1164,2870.86,0,0.2069,1,6762.37,3622.37,Own,Personal,0,Approved,No
12754,66,Male,Single,PhD,Self-Employed,10,122707.36,10225.61,700,68380.92,48,0.08,1669.38,0,0.1633,1,5304.21,2501.54,Rent,Auto,0,Approved,No
12755,56,Male,Divorced,PhD,Unemployed,0,7861.29,655.11,616,28731.42,48,0.1585,812.05,1,1.5,1,5748.57,3193.27,Own,Home,0,Defaulted,Yes
12756,31,Female,Single,Bachelor,Salaried,1,106117.29,8843.11,669,319778.68,60,0.1477,7568.96,0,0.8559,0,41338.96,19467.07,Rent,Home,0,Approved,No
12757,35,Male,Married,Bachelor,Salaried,7,128070.83,10672.57,665,93682.55,36,0.1598,3292.68,2,0.3767,0,14273.57,3922.11,Rent,Personal,0,Approved,No
12758,39,Male,Married,High School,Salaried,13,40175.73,3347.98,733,8536.81,36,0.0831,268.74,1,0.1774,2,4295.36,2777.15,Rent,Auto,0,Approved,No
12759,27,Female,Married,Bachelor,Student,0,7789.86,649.16,612,6190.01,48,0.1204,163.13,2,0.6503,0,6237.57,5903.93,Mortgage,Auto,0,Approved,No
12760,48,Female,Single,High School,Salaried,18,104467.05,8705.59,577,80248.25,60,0.2057,2151.62,0,0.2472,2,47070.15,21168.4,Mortgage,Education,0,Approved,No
12761,63,Male,Divorced,Bachelor,Self-Employed,8,122833.75,10236.15,677,416000.19,24,0.0954,19108.1,1,1.5,0,38573.99,11188.78,Rent,Home,0,Approved,No
12762,25,Male,Married,Bachelor,Salaried,2,79602.37,6633.53,616,33491.93,36,0.1283,1125.74,1,0.191,2,33374.28,15398.94,Rent,Personal,0,Approved,No
12763,25,Male,Married,Bachelor,Salaried,2,56900.73,4741.73,702,24451.99,48,0.0994,619.46,0,0.1306,4,24203.27,7296.06,Mortgage,Auto,0,Approved,No
12764,50,Female,Married,High School,Salaried,3,43624.03,3635.34,646,18277.05,60,0.1415,426.7,1,0.1528,0,15606.88,8822.68,Mortgage,Education,1,Approved,No
12765,52,Male,Single,Master,Salaried,17,218560.84,18213.4,693,62254.45,36,0.0925,1986.93,0,0.1091,1,33826.92,7262.97,Own,Education,0,Approved,No
12766,28,Female,Married,Bachelor,Salaried,3,58141.46,4845.12,633,56314.88,24,0.1311,2680.22,1,0.5824,1,28105.73,5764.78,Mortgage,Education,1,Approved,No
12767,30,Male,Married,High School,Salaried,6,89423.41,7451.95,694,30068.25,12,0.1018,2645.99,0,0.3551,3,6389.4,4124.62,Mortgage,Auto,0,Approved,No
12768,58,Male,Divorced,High School,Salaried,36,122105.95,10175.5,716,50485.4,48,0.0895,1255.13,1,0.1412,0,43394.39,15390.75,Rent,Auto,0,Approved,No
12769,67,Female,Divorced,Bachelor,Self-Employed,0,58756.53,4896.38,539,12821.42,36,0.1739,459.61,1,0.1535,2,4489.39,3657.35,Own,Auto,0,Approved,No
12770,52,Male,Single,High School,Self-Employed,24,87182.24,7265.19,645,34797.86,36,0.124,1162.45,0,0.16,2,25371.01,14269.79,Own,Personal,1,Approved,No
12771,68,Male,Single,Master,Salaried,8,99859.66,8321.64,608,30000.12,36,0.1504,1040.55,1,0.1699,0,38735.04,8849.6,Mortgage,Auto,0,Approved,No
12772,48,Male,Single,Bachelor,Salaried,6,82243.15,6853.6,711,36244.75,36,0.0984,1166.8,0,0.1702,0,26216.41,5116.57,Rent,Personal,0,Approved,No
12773,37,Male,Divorced,Master,Salaried,0,63079.63,5256.64,733,45446.83,24,0.0816,2058.76,1,0.4605,0,19291.82,5604.6,Own,Personal,0,Approved,No
12774,51,Female,Single,High School,Self-Employed,19,116438.24,9703.19,669,494625.69,24,0.1673,24391.29,1,1.5,2,18365.76,4903.19,Rent,Home,1,Defaulted,Yes
12775,28,Male,Married,Bachelor,Salaried,0,109774.24,9147.85,658,432427.98,36,0.1646,15301.27,0,1.5,0,47335.58,24149.08,Mortgage,Home,0,Defaulted,Yes
12776,60,Male,Married,Bachelor,Unemployed,0,8591.4,715.95,659,7305.23,48,0.1268,194.82,4,1.5,1,3429.13,3871.26,Rent,Auto,0,Defaulted,Yes
12777,45,Male,Married,Bachelor,Unemployed,0,10085.81,840.48,527,38361.97,48,0.2242,1217.4,0,1.4485,0,8129.84,4287.27,Mortgage,Home,2,Defaulted,Yes
12778,29,Female,Single,Bachelor,Salaried,2,58974.43,4914.54,661,9462.55,60,0.1319,216.22,1,0.0886,0,0.0,805.53,Own,Auto,0,Approved,No
12779,22,Female,Single,Master,Unemployed,0,2627.54,218.96,618,3000.0,48,0.1423,82.33,2,1.0782,1,5707.31,3571.79,Mortgage,Auto,1,Defaulted,Yes
12780,35,Female,Married,High School,Salaried,6,69880.95,5823.41,587,196110.31,24,0.1414,9428.8,1,1.5,3,19964.4,10816.49,Mortgage,Home,1,Defaulted,Yes
12781,23,Female,Single,Bachelor,Salaried,0,98818.42,8234.87,641,341015.46,36,0.1355,11580.71,0,1.4063,1,2677.08,2955.58,Own,Home,0,Defaulted,Yes
12782,69,Male,Single,Master,Unemployed,0,10343.43,861.95,651,8727.39,60,0.166,215.03,0,0.2495,2,7642.14,3636.66,Rent,Auto,0,Approved,No
12783,56,Male,Single,High School,Salaried,23,99145.3,8262.11,761,62796.94,48,0.0648,1488.65,0,0.1802,1,294.91,1779.32,Mortgage,Auto,0,Approved,No
12784,24,Male,Married,High School,Self-Employed,0,56105.04,4675.42,632,38516.35,36,0.124,1286.66,0,0.2752,2,6133.02,3552.97,Mortgage,Business,0,Approved,No
12785,34,Male,Married,High School,Self-Employed,9,59041.1,4920.09,536,33735.68,36,0.2271,1300.81,0,0.2644,1,26540.1,5577.42,Mortgage,Education,0,Approved,No
12786,61,Male,Single,Bachelor,Self-Employed,19,175648.3,14637.36,672,133444.17,12,0.1037,11754.84,0,0.8031,3,21963.63,4987.69,Mortgage,Personal,0,Approved,No
12787,61,Female,Single,Bachelor,Self-Employed,19,158083.94,13173.66,647,124927.2,24,0.1535,6078.1,0,0.4614,1,58852.4,22542.72,Mortgage,Education,1,Approved,No
12788,45,Female,Single,High School,Salaried,11,49382.72,4115.23,707,23215.1,36,0.1057,755.31,2,0.3106,1,390.81,705.5,Rent,Auto,0,Approved,No
12789,30,Female,Married,Bachelor,Salaried,0,58457.88,4871.49,712,107253.48,24,0.0979,4938.81,0,1.0138,1,1509.3,1257.77,Rent,Home,0,Defaulted,Yes
12790,41,Male,Single,Bachelor,Unemployed,0,3518.56,293.21,510,3000.0,12,0.1818,275.3,1,0.9346,0,4189.64,2666.67,Rent,Personal,2,Defaulted,Yes
